data offer,data plan,signal strength,satisfaction,churn
5,8,9,20,33.8467
6,6,7,35,43.5492
6,5,6,85,82.2692
4,7,9,21,33.03489999999999
5,6,9,5,20.142599999999998
4,5,8,54,57.2411
5,7,9,64,68.5294
7,5,8,69,71.78359999999999
7,8,6,79,80.6551
4,6,9,38,45.942099999999996
7,5,7,85,83.88589999999999
5,6,7,93,89.51119999999999
5,6,7,94,90.31769999999999
7,5,8,53,58.879599999999996
6,5,7,86,83.8774
5,6,7,100,95.1567
4,5,9,39,45.945299999999996
7,7,6,53,58.8828
6,5,9,33,42.7363
5,8,7,32,41.9213
6,7,9,33,44.3429
7,5,6,29,37.9202
5,6,8,45,51.600899999999996
5,7,7,94,91.121
5,7,8,92,90.30969999999999
5,8,7,9,23.3718
7,6,8,52,58.876400000000004
6,5,8,17,29.0306
6,6,6,53,57.2645
7,6,8,80,81.4584
6,5,7,91,87.9099
4,6,8,65,66.9159
4,7,9,89,87.87689999999999
5,8,9,78,80.6237
4,5,6,45,48.3792
7,7,7,48,55.652
7,6,8,78,79.8454
6,8,6,66,69.3556
6,8,9,55,62.8892
6,6,9,26,37.8941
7,8,7,19,33.0668
7,8,8,41,51.61149999999999
5,5,9,4,18.532799999999998
6,5,8,55,59.6776
5,7,7,20,31.439999999999998
4,7,6,42,47.5663
5,6,9,38,46.757099999999994
4,7,7,35,42.7225
7,5,8,9,23.3936
6,6,7,32,41.1297
4,6,6,18,27.406999999999996
4,6,9,91,88.6866
6,5,6,8,20.1687
4,6,7,80,78.2117
7,8,6,25,37.1041
5,7,7,9,22.5685
7,6,7,53,58.8812
6,6,9,83,83.8646
7,5,8,54,59.686099999999996
6,8,7,78,79.83529999999999
6,7,7,85,84.6775
6,8,8,53,60.474500000000006
5,5,7,96,91.12740000000001
5,6,7,9,21.7652
4,8,6,78,77.4036
5,7,8,55,60.4692
6,8,8,46,54.82899999999999
4,8,8,88,87.07199999999999
5,8,9,31,42.718199999999996
4,7,8,76,76.5907
7,8,6,46,54.0406
7,5,6,59,62.1152
7,8,7,76,79.03729999999999
4,6,6,5,16.9225
7,7,7,76,78.234
6,6,8,37,45.963899999999995
6,5,8,89,87.09859999999999
5,6,7,72,72.57469999999999
6,5,8,82,81.45309999999999
5,5,7,94,89.5144
4,5,7,6,17.7274
5,7,9,93,91.91789999999999
5,8,8,40,49.175
5,8,6,86,84.6706
6,6,8,55,60.480900000000005
6,7,8,75,77.4142
7,7,7,85,85.49249999999999
5,7,6,0,14.5083
6,5,8,98,94.3571
6,6,7,89,87.1002
4,7,6,11,22.564799999999998
5,8,9,37,47.557199999999995
4,6,9,30,39.4901
5,8,7,10,24.1783
5,6,8,72,73.37639999999999
4,7,9,25,36.2609
7,6,7,10,24.201699999999995
6,5,7,35,42.7459
5,5,9,49,54.8253
5,7,9,55,61.2709
4,5,6,8,18.5387
6,8,9,90,91.1167
4,7,9,60,64.4884
4,6,7,85,82.24419999999999
7,6,6,54,58.886
7,7,8,81,83.06819999999999
5,5,7,90,86.2884
7,7,7,17,30.650499999999997
5,8,8,49,56.4335
5,7,8,14,27.4027
4,5,8,76,74.9841
4,8,6,97,92.72710000000001
4,8,8,63,66.9095
5,5,6,81,78.2282
5,7,9,71,74.1749
6,8,9,74,78.2127
7,5,8,80,80.65509999999999
4,6,6,23,31.439499999999995
6,7,6,6,20.162300000000002
5,8,7,88,87.08529999999999
7,7,9,19,33.8669
6,7,6,6,20.162300000000002
6,7,7,71,73.3865
7,7,7,39,48.393499999999996
6,8,9,98,97.5687
7,5,7,28,37.9154
4,8,9,35,45.1292
4,7,8,85,83.8492
5,5,9,3,17.7263
6,6,9,39,48.3786
7,8,6,26,37.9106
5,5,7,99,93.54690000000001
7,6,6,28,37.917
7,8,9,9,26.605199999999996
7,8,7,67,71.77879999999999
4,8,9,88,87.87369999999999
5,7,8,29,39.5002
7,8,7,70,74.19829999999999
5,6,8,54,58.8594
6,5,8,2,16.9331
5,5,7,99,93.54690000000001
4,5,8,10,21.7551
7,6,9,9,24.998599999999996
4,6,9,46,52.394099999999995
6,8,6,11,24.9981
5,7,7,3,17.729499999999998
7,5,8,82,82.26809999999999
5,7,8,25,36.2742
4,8,6,59,62.0801
7,7,9,95,95.1609
5,8,7,68,70.9553
6,6,9,50,57.2501
4,6,9,98,94.3321
7,5,7,94,91.14439999999999
4,6,7,37,43.532199999999996
5,8,6,36,44.3456
6,6,7,50,55.6467
7,7,7,77,79.0405
5,6,9,12,25.7881
5,7,9,78,79.82039999999999
6,8,7,62,66.9313
4,7,8,36,44.33069999999999
6,7,8,63,67.7362
4,5,7,34,40.3094
6,7,7,82,82.258
4,8,8,26,37.069
4,6,9,0,15.295099999999998
4,7,7,76,75.78899999999999
6,5,7,49,54.0369
6,5,8,17,29.0306
5,5,6,13,23.386200000000002
4,7,6,53,56.4378
5,6,7,19,29.830199999999998
4,5,8,43,48.3696
7,7,9,1,19.349899999999998
7,8,9,0,19.3467
4,5,9,83,81.4313
6,5,8,63,66.1296
6,6,6,66,67.749
4,6,7,23,32.24119999999999
5,5,9,8,21.7588
7,5,7,50,55.6584
6,5,9,84,83.86779999999999
4,6,8,92,88.69139999999999
4,8,9,50,57.2267
5,7,8,3,18.5312
6,7,8,23,35.4762
5,6,6,81,79.0315
4,8,7,4,18.524299999999997
4,7,6,94,89.50429999999999
7,8,9,26,40.3157
6,7,9,100,98.3784
7,7,7,3,19.359499999999997
5,7,9,42,50.7864
4,6,7,45,49.984199999999994
6,6,9,39,48.3786
4,5,6,92,86.28469999999999
4,7,8,84,83.0427
5,6,8,32,41.1164
7,7,8,18,32.2587
7,5,9,19,32.2603
7,8,8,71,75.8065
5,6,8,79,79.02189999999999
7,6,7,36,45.1707
7,5,9,56,62.1008
7,7,6,14,27.4293
4,7,9,29,39.4869
4,5,8,97,91.92060000000001
5,5,9,23,33.8563
4,6,8,24,33.8494
5,6,7,80,79.02669999999999
4,7,8,37,45.13719999999999
6,5,7,85,83.0709
4,7,8,25,35.459199999999996
7,6,6,95,91.95249999999999
5,8,9,16,30.6207
4,7,8,18,29.813699999999997
5,6,7,81,79.83319999999999
5,8,9,76,79.0107
6,5,8,20,31.4501
4,5,6,41,45.1532
7,7,8,0,17.741699999999998
5,6,6,88,84.67699999999999
4,8,8,40,48.36
7,5,8,74,75.81609999999999
6,7,7,12,25.803
6,7,9,48,56.440400000000004
7,7,8,94,93.55269999999999
6,7,9,74,77.4094
5,5,9,89,87.08529999999999
5,7,9,27,38.688900000000004
7,6,7,48,54.8487
4,8,6,25,34.6591
7,5,6,85,83.0842
5,5,6,40,45.161699999999996
6,5,7,52,56.4564
5,7,8,67,70.1472
7,7,9,10,26.608399999999996
4,5,8,57,59.6606
6,6,7,11,24.193199999999997
6,8,7,76,78.22229999999999
4,7,8,64,66.9127
5,7,7,50,55.635000000000005
5,5,9,9,22.5653
5,5,6,18,27.4187
7,6,8,90,89.5234
5,6,9,68,70.9521
6,7,6,41,48.389799999999994
4,6,8,45,50.7859
6,5,9,17,29.8323
7,8,6,15,29.0391
6,5,8,19,30.6436
4,7,6,4,16.9193
7,8,8,100,99.19500000000001
4,7,6,2,15.306299999999998
5,8,6,38,45.9586
4,6,6,54,56.441
6,6,9,79,80.6386
7,8,9,8,25.798699999999997
5,5,9,62,65.3098
7,8,8,52,60.483000000000004
5,7,6,6,19.3473
4,5,9,5,18.5243
7,6,8,69,72.5869
5,8,7,15,28.2108
7,5,7,37,45.173899999999996
7,8,8,57,64.5155
5,5,8,42,48.378099999999996
7,7,9,34,45.9644
4,7,9,5,20.130899999999997
5,5,9,85,83.85929999999999
6,8,9,49,58.050200000000004
7,6,7,22,33.8797
5,6,7,63,65.3162
4,7,8,25,35.459199999999996
7,6,6,91,88.72649999999999
5,8,8,3,19.3345
7,5,8,50,56.4601
6,8,7,95,93.54579999999999
6,8,6,85,84.67909999999999
4,7,8,28,37.878699999999995
7,8,9,19,34.670199999999994
7,7,9,39,49.9969
6,6,7,83,82.2612
6,5,8,28,37.902100000000004
5,6,6,17,27.4155
6,5,6,62,63.7197
7,6,8,70,73.3934
4,6,7,76,74.9857
6,7,6,6,20.162300000000002
6,5,9,75,76.60929999999999
7,5,8,52,58.0731
7,7,7,48,55.652
5,7,8,56,61.2757
4,5,7,13,23.3729
4,6,6,17,26.600499999999997
4,8,9,72,74.96969999999999
4,5,6,3,14.5062
4,5,7,10,20.9534
4,6,7,55,58.0492
7,5,7,22,33.07639999999999
4,5,6,97,90.31720000000001
6,7,8,74,76.6077
5,8,6,75,75.7991
7,6,8,39,48.39189999999999
7,7,7,77,79.0405
6,6,6,38,45.167
4,6,7,15,25.789199999999997
6,6,9,25,37.0876
5,7,9,40,49.1734
7,7,9,17,32.2539
5,5,7,23,32.2529
4,6,6,2,14.502999999999998
7,7,9,63,69.3529
7,8,9,48,58.0587
5,5,8,14,25.7961
7,5,7,41,48.399899999999995
7,8,7,30,41.9383
7,7,9,51,59.6749
4,8,7,70,71.7533
5,8,8,38,47.562
5,6,7,91,87.89819999999999
5,6,6,64,65.321
5,5,7,31,38.704899999999995
4,6,7,8,20.143699999999995
7,7,8,55,62.099199999999996
6,8,7,12,26.6063
4,8,7,63,66.1078
4,7,7,40,46.754999999999995
5,8,9,13,28.2012
7,8,6,8,23.3936
6,6,8,69,71.7719
4,8,8,66,69.329
7,5,8,78,79.04209999999999
7,8,9,39,50.8002
5,7,8,54,59.6627
7,7,9,58,65.3204
5,7,7,71,72.5715
7,6,9,10,25.805099999999996
6,8,8,24,37.086
4,7,6,34,41.1143
5,5,7,57,59.6739
4,7,6,10,21.7583
4,8,8,72,74.16799999999999
7,7,9,13,29.0279
4,5,9,27,36.2673
6,6,8,64,67.7394
4,5,6,1,12.8932
5,7,7,20,31.439999999999998
5,6,7,1,15.313199999999998
4,6,9,51,56.4266
7,5,9,86,86.29579999999999
5,7,7,25,35.4725
6,8,6,66,69.3556
4,7,7,27,36.2705
5,6,9,58,62.887100000000004
4,7,7,88,85.46699999999998
5,6,7,69,70.1552
7,5,9,97,95.16730000000001
5,7,8,63,66.9212
7,7,8,35,45.9692
7,6,9,91,91.13159999999999
7,8,7,82,83.87629999999999
6,8,7,49,56.4468
4,7,7,81,79.82149999999999
6,6,6,7,20.1655
6,5,8,20,31.4501
7,8,7,12,27.4213
5,8,7,65,68.5358
6,8,6,20,32.2566
5,5,6,24,32.2577
4,6,8,73,73.36789999999999
6,8,7,21,33.8648
6,6,9,57,62.8956
5,6,6,90,86.28999999999999
7,6,6,65,67.7575
7,6,7,30,40.3317
6,7,7,67,70.1605
5,7,8,42,49.9847
5,8,7,1,16.9198
7,6,9,18,32.257099999999994
5,5,7,43,48.38289999999999
6,8,7,25,37.0908
6,7,8,75,77.4142
6,7,8,25,37.089200000000005
7,8,8,62,68.548
7,8,9,10,27.411699999999996
5,8,9,19,33.0402
6,5,8,15,27.4176
5,6,8,30,39.5034
4,5,6,96,89.51070000000001
7,5,8,20,32.2651
6,6,9,69,72.5736
6,8,8,12,27.408
7,8,6,80,81.4616
4,7,9,60,64.4884
4,6,9,93,90.2996
7,8,6,54,60.4926
6,6,8,23,34.6729
4,5,8,3,16.1096
7,7,8,23,36.291199999999996
4,7,7,36,43.528999999999996
6,7,9,60,66.11840000000001
4,7,9,58,62.8754
7,6,8,9,24.1969
7,8,6,16,29.8456
6,7,9,86,87.0874
5,6,8,64,66.92439999999999
6,6,6,40,46.78
7,5,8,8,22.5871
5,6,7,41,47.5732
4,7,9,64,67.7144
4,5,6,47,49.9922
4,6,7,3,16.111199999999997
6,8,9,93,93.5362
5,6,6,21,30.6415
5,7,8,42,49.9847
6,8,7,76,78.22229999999999
6,8,6,10,24.1916
5,7,9,95,93.53089999999999
6,6,7,58,62.0987
6,7,8,46,54.0257
4,5,9,64,66.1078
4,8,8,11,24.9715
5,7,7,42,49.18299999999999
7,7,8,14,29.0327
7,8,8,62,68.548
7,6,8,15,29.035899999999998
4,7,6,96,91.1173
5,8,6,71,72.5731
6,6,9,50,57.2501
5,6,7,86,83.86569999999999
5,5,8,65,66.9276
6,7,7,41,49.1915
6,5,8,17,29.0306
4,5,9,82,80.6248
5,7,9,6,21.7524
4,8,7,68,70.1403
4,7,8,63,66.1062
5,7,7,56,60.474000000000004
7,7,8,7,23.3872
4,7,6,15,25.790799999999997
5,5,8,67,68.5406
6,5,6,14,25.0077
5,6,8,8,21.760399999999997
4,7,8,57,61.2672
6,8,6,5,20.1591
4,8,6,93,89.5011
4,7,9,53,58.8429
7,8,7,87,87.90879999999999
5,5,6,1,13.7082
7,7,8,1,18.548199999999998
5,7,8,61,65.3082
6,7,8,77,79.0272
6,6,6,77,76.62049999999999
5,6,7,15,26.6042
6,8,8,58,64.507
7,7,7,16,29.843999999999998
6,7,6,12,25.0013
6,7,6,49,54.841800000000006
4,8,8,90,88.68499999999999
7,6,9,82,83.8731
4,6,9,5,19.327599999999997
6,7,6,70,71.7783
5,6,6,2,15.318
6,7,6,81,80.6498
5,7,6,74,74.1893
5,7,6,0,14.5083
4,6,7,52,55.6297
5,6,7,51,55.6382
5,7,6,89,86.2868
7,7,7,73,75.8145
7,6,7,66,69.3657
4,8,9,61,66.09819999999999
4,6,8,87,84.65889999999999
7,8,9,55,63.7042
7,6,8,44,52.42439999999999
7,5,6,18,29.048699999999997
6,7,8,1,17.7332
6,7,7,1,16.9315
6,7,9,97,95.9589
5,6,6,89,85.48349999999999
4,8,6,98,93.5336
4,6,6,53,55.6345
4,6,9,82,81.4281
7,5,8,57,62.105599999999995
7,5,7,60,63.7234
5,5,6,70,69.3567
4,7,6,94,89.50429999999999
4,8,8,66,69.329
7,8,8,35,46.772499999999994
6,5,9,51,57.2533
6,5,8,89,87.09859999999999
5,5,7,60,62.0934
7,7,6,25,36.3008
7,7,6,56,61.3023
7,8,7,24,37.0993
5,8,6,5,19.3441
7,6,7,9,23.395199999999996
5,6,8,76,76.60239999999999
6,5,6,35,41.944199999999995
5,6,9,76,77.4041
7,7,6,17,29.8488
7,7,6,64,67.7543
5,5,7,17,27.413899999999998
4,7,7,26,35.464
4,8,8,55,60.457499999999996
5,7,6,93,89.5128
6,6,9,74,76.6061
4,5,9,35,42.7193
4,5,8,17,27.400599999999997
7,6,8,9,24.1969
7,7,6,52,58.0763
7,8,7,50,58.0683
6,5,7,91,87.9099
5,8,8,14,28.206
4,6,7,71,70.9532
7,7,7,99,96.7835
7,6,8,48,55.650400000000005
7,8,7,12,27.4213
6,7,8,50,57.2517
4,8,6,50,54.821600000000004
5,7,6,38,45.1553
4,7,8,86,84.6557
7,6,6,33,41.9495
5,5,7,6,18.5424
6,7,9,36,46.7624
6,5,7,83,81.4579
5,6,6,21,30.6415
4,7,7,15,26.592499999999998
5,6,8,77,77.40889999999999
4,6,6,59,60.4735
4,7,9,22,33.84139999999999
7,5,9,4,20.162799999999997
5,6,8,85,83.86089999999999
6,5,7,34,41.9394
5,6,6,1,14.5115
5,6,9,29,39.498599999999996
5,6,7,8,20.9587
7,8,9,11,28.218199999999996
7,7,6,30,40.3333
6,8,9,32,44.3397
5,7,9,86,86.27239999999999
5,8,8,25,37.0775
7,6,7,19,31.460199999999997
7,7,9,1,19.349899999999998
6,7,9,41,50.7949
6,7,7,13,26.6095
4,8,6,36,43.5306
7,7,8,87,87.90719999999999
7,6,6,12,25.012999999999998
4,6,8,1,15.299899999999997
4,8,8,32,41.908
5,7,8,65,68.5342
6,8,6,47,54.0321
4,5,7,29,36.2769
5,5,6,60,61.2917
4,5,9,61,63.6883
6,8,7,5,20.9608
6,6,7,80,79.8417
7,6,6,15,27.432499999999997
7,6,6,29,38.7235
6,7,6,54,58.874300000000005
6,5,8,99,95.1636
7,7,9,44,54.029399999999995
7,5,9,93,91.94129999999998
6,6,7,78,78.2287
5,5,7,64,65.3194
4,6,6,26,33.859
7,6,7,17,29.847199999999997
6,8,7,85,85.48079999999999
7,6,9,58,64.5171
4,5,6,13,22.5712
4,6,8,99,94.3369
6,5,7,32,40.3264
6,6,9,72,74.9931
7,6,6,23,33.884499999999996
7,5,8,62,66.1381
7,5,6,24,33.8877
5,5,8,46,51.604099999999995
5,5,8,20,30.635099999999998
5,6,7,46,51.6057
5,7,9,58,63.6904
5,5,6,86,82.2607
6,6,8,71,73.3849
6,8,6,57,62.0971
6,5,6,70,70.1717
5,8,7,39,47.5668
4,7,6,41,46.7598
5,8,9,89,89.4952
7,8,7,59,65.32679999999999
5,7,9,11,25.7849
7,5,9,40,49.196799999999996
5,5,8,90,87.09009999999999
6,5,7,73,73.3929
6,6,9,77,79.0256
4,8,6,92,88.6946
7,5,9,15,29.034299999999998
4,8,9,43,51.581199999999995
7,6,7,6,20.975699999999996
7,6,7,30,40.3317
7,6,7,14,27.427699999999998
6,8,9,6,23.3707
5,8,8,50,57.24
6,7,7,89,87.9035
5,8,7,85,84.66579999999999
7,6,8,73,75.8129
5,5,7,91,87.0949
5,7,7,23,33.8595
5,8,9,73,76.5912
6,5,9,68,70.96379999999999
4,5,7,91,86.2799
6,8,9,28,41.1137
7,5,9,81,82.26329999999999
7,6,6,82,81.46799999999999
6,6,6,19,29.8435
5,6,9,37,45.950599999999994
4,8,7,50,55.6233
4,8,8,30,40.295
7,5,6,78,77.4387
4,6,9,30,39.4901
5,5,8,3,16.924599999999998
4,5,8,75,74.1776
6,6,7,71,72.5832
7,8,6,79,80.6551
5,6,6,36,42.739
5,8,9,55,62.074200000000005
5,6,9,8,22.5621
6,8,9,8,24.9837
7,6,6,76,76.62899999999999
4,5,8,21,30.626599999999996
4,5,6,43,46.7662
7,5,8,56,61.299099999999996
5,5,6,16,25.8057
5,8,9,71,74.9782
7,6,9,61,66.9366
5,7,9,5,20.945899999999998
4,5,6,20,28.2167
7,7,7,52,58.878
7,7,7,36,45.974
7,7,6,93,91.1428
5,6,8,7,20.953899999999997
5,6,9,2,17.7231
4,5,9,23,33.0413
5,5,6,82,79.0347
4,7,8,55,59.6542
6,6,8,42,49.996399999999994
4,6,9,2,16.908099999999997
4,7,9,85,84.6509
7,8,9,39,50.8002
4,8,8,46,53.199
7,7,6,23,34.687799999999996
7,6,6,64,66.951
5,7,9,67,70.9489
6,7,9,15,29.8259
4,6,7,21,30.628199999999996
6,6,6,14,25.811
4,5,6,36,41.1207
5,8,8,51,58.0465
7,5,7,39,46.786899999999996
5,8,6,80,79.8316
6,7,6,65,67.7458
7,6,7,49,55.6552
6,6,9,4,20.1511
6,5,6,25,33.8792
5,5,7,85,82.2559
4,8,6,61,63.6931
7,7,8,99,97.5852
5,7,8,69,71.7602
4,8,9,3,19.321199999999997
6,7,7,14,27.416
5,6,7,38,45.1537
7,8,6,95,93.5591
5,5,9,11,24.1783
4,7,8,2,16.909699999999997
7,8,6,20,33.071600000000004
7,5,8,78,79.04209999999999
5,6,8,33,41.9229
4,7,9,19,31.421899999999997
7,8,8,50,58.870000000000005
7,5,7,22,33.07639999999999
4,7,8,36,44.33069999999999
6,5,6,92,87.9147
5,6,7,26,35.4757
4,8,6,83,81.4361
4,7,8,15,27.394199999999998
7,5,6,85,83.0842
7,5,8,34,43.5561
7,6,9,46,54.839099999999995
4,5,7,27,34.6639
7,8,6,75,77.4291
7,8,9,6,24.185699999999997
6,6,7,96,92.7457
7,7,8,83,84.68119999999999
6,8,9,53,61.2762
5,6,8,30,39.5034
4,5,8,63,64.4996
7,6,6,70,71.78999999999999
5,8,7,5,20.145799999999998
6,7,8,18,31.4437
5,5,8,67,68.5406
6,7,9,69,73.3769
6,6,8,81,81.4499
6,7,7,37,45.9655
7,6,9,42,51.613099999999996
6,6,6,88,85.49199999999999
4,5,8,25,33.8526
6,5,6,53,56.461200000000005
4,7,8,97,93.52720000000001
6,6,6,11,23.3915
4,6,9,92,89.4931
4,8,7,62,65.3013
7,5,9,66,70.16579999999999
7,5,7,91,88.72489999999999
6,5,7,0,14.5184
7,6,7,58,62.9137
5,7,6,67,68.5438
7,6,7,57,62.1072
6,6,7,94,91.1327
5,7,7,77,77.4105
6,8,6,43,50.8061
4,8,6,25,34.6591
7,6,6,8,21.787
6,5,9,100,96.77180000000001
5,5,9,63,66.1163
4,6,6,88,83.862
7,7,8,72,75.80969999999999
6,7,7,68,70.967
6,6,8,37,45.963899999999995
4,6,9,91,88.6866
6,8,6,54,59.6776
4,5,8,92,87.8881
5,7,9,52,58.8514
4,6,7,9,20.950199999999995
7,8,9,44,54.832699999999996
7,5,9,7,22.582299999999996
5,5,8,4,17.731099999999998
7,8,9,69,74.9952
6,6,7,38,45.9687
5,7,7,77,77.4105
5,7,7,3,17.729499999999998
6,6,7,76,76.6157
7,7,7,98,95.977
7,7,8,77,79.84219999999999
5,8,8,71,74.1765
6,5,9,17,29.8323
4,8,8,36,45.134
5,6,6,87,83.87049999999999
4,6,6,93,87.8945
4,7,8,27,37.072199999999995
7,8,8,45,54.83749999999999
5,5,8,45,50.797599999999996
6,6,7,71,72.5832
4,5,6,16,24.9907
7,5,7,23,33.88289999999999
7,6,8,23,35.487899999999996
7,6,9,34,45.1611
6,8,8,88,88.702
6,5,9,52,58.0598
4,6,7,98,92.7287
7,7,9,82,84.6764
7,8,6,3,19.3611
4,6,9,6,20.134099999999997
7,8,6,77,79.0421
7,7,8,68,72.5837
7,7,9,40,50.803399999999996
7,8,8,61,67.7415
4,5,9,40,46.751799999999996
4,7,8,44,50.78269999999999
6,6,6,78,77.42699999999999
7,7,8,14,29.0327
5,8,9,89,89.4952
5,7,8,2,17.7247
4,7,7,65,66.91749999999999
7,5,9,52,58.8748
7,8,6,96,94.3656
7,5,6,27,36.3072
4,7,8,65,67.7192
7,7,7,36,45.974
5,6,6,71,70.9665
7,7,6,4,19.3643
6,6,8,8,22.575400000000002
5,5,9,45,51.5993
7,8,6,67,70.97710000000001
6,6,9,65,69.3476
6,7,6,85,83.8758
4,8,6,19,29.820099999999996
4,7,6,0,13.693299999999999
6,7,7,28,38.707
7,5,9,39,48.390299999999996
5,6,8,64,66.92439999999999
6,8,7,43,51.6078
6,5,8,37,45.1606
6,6,9,72,74.9931
7,8,8,12,28.223
7,8,8,37,48.38549999999999
6,8,9,41,51.5982
6,5,8,49,54.8386
5,6,9,84,83.8561
7,7,7,8,23.391999999999996
4,7,6,72,71.76129999999999
6,8,6,55,60.4841
6,7,8,35,45.1542
6,6,8,26,37.0924
6,6,9,39,48.3786
4,6,6,17,26.600499999999997
7,7,9,40,50.803399999999996
6,6,8,74,75.8044
4,7,8,35,43.52419999999999
6,7,7,78,79.032
6,5,7,71,71.7799
6,6,8,99,95.96690000000001
6,6,8,2,17.7364
5,8,6,12,24.989600000000003
5,7,8,57,62.0822
5,6,9,96,93.53410000000001
6,7,8,82,83.05969999999999
7,8,7,15,29.840799999999998
6,5,8,77,77.4206
4,7,7,29,37.8835
7,7,6,100,96.7883
4,8,7,11,24.169799999999995
4,5,9,98,93.5288
4,6,9,1,16.101599999999998
6,5,8,48,54.0321
5,5,8,87,84.6706
5,8,6,97,93.5421
6,6,9,99,96.7686
6,7,8,33,43.5412
7,7,6,30,40.3333
4,7,6,50,54.0183
5,8,8,37,46.7555
7,8,9,0,19.3467
7,6,8,31,41.939899999999994
4,6,9,60,63.6851
4,8,8,9,23.3585
5,5,6,57,58.8722
5,6,6,65,66.1275
7,8,6,74,76.6226
6,8,9,71,75.7932
6,8,7,41,49.9948
4,5,8,68,68.5321
7,5,6,53,57.2762
7,5,7,5,19.365899999999996
6,6,7,42,49.1947
6,8,7,26,37.8973
5,8,6,3,17.7311
5,6,7,58,61.283699999999996
5,5,6,26,33.8707
5,5,8,10,22.570099999999996
4,7,8,96,92.72070000000001
4,6,8,74,74.17439999999999
6,5,6,11,22.5882
5,6,6,3,16.1245
6,7,6,58,62.100300000000004
4,6,6,37,42.7305
7,8,7,39,49.196799999999996
5,6,9,96,93.53410000000001
5,6,6,44,49.190999999999995
6,7,7,80,80.645
5,6,7,10,22.5717
6,7,8,16,29.8307
7,5,7,52,57.2714
6,6,7,1,16.1282
4,7,6,61,62.8898
7,6,7,90,88.7217
7,5,6,37,44.3722
7,6,7,73,75.0112
5,5,6,3,15.321200000000001
5,7,8,62,66.1147
5,6,7,68,69.3487
4,8,9,18,31.418699999999998
5,7,9,36,45.9474
7,8,6,4,20.1676
5,6,7,42,48.3797
6,8,9,10,26.5967
4,7,8,83,82.2362
7,6,6,27,37.1105
4,7,6,84,81.43929999999999
5,8,7,95,92.73079999999999
5,8,7,36,45.1473
6,5,8,49,54.8386
6,6,6,88,85.49199999999999
7,5,9,78,79.84379999999999
7,7,9,87,88.7089
7,8,7,64,69.35929999999999
4,6,6,24,32.246
6,7,8,17,30.6372
6,5,7,79,78.2319
7,7,9,86,87.9024
7,8,6,6,21.7806
6,6,6,93,89.52449999999999
6,8,7,100,97.57830000000001
7,8,9,21,36.283199999999994
7,8,8,20,34.675
4,5,6,90,84.67169999999999
5,7,7,70,71.765
5,7,9,78,79.82039999999999
6,5,7,60,62.9084
5,6,8,79,79.02189999999999
5,6,9,21,33.0466
5,8,9,42,51.58969999999999
5,6,9,40,48.370099999999994
6,7,7,29,39.5135
4,8,8,9,23.3585
5,8,6,23,33.8611
7,6,7,31,41.1382
5,7,9,42,50.7864
5,5,9,12,24.9848
4,7,9,55,60.4559
7,7,7,49,56.4585
5,7,8,96,93.5357
5,8,6,56,60.4756
4,8,8,100,96.75
7,7,6,30,40.3333
4,5,9,43,49.171299999999995
6,5,8,41,48.3866
4,8,7,99,95.1418
4,5,7,69,68.5369
6,5,8,43,49.9996
6,8,8,54,61.281000000000006
5,8,7,48,54.8253
5,7,8,74,75.7927
5,5,7,47,51.60889999999999
5,5,9,23,33.8563
4,5,7,84,80.6344
6,7,7,13,26.6095
5,5,9,47,53.2123
5,5,7,2,15.316399999999998
7,6,9,20,33.870099999999994
5,7,7,65,67.7325
4,8,8,24,35.456
5,5,6,95,89.5192
5,8,6,33,41.9261
5,7,8,92,90.30969999999999
5,7,6,82,80.6413
7,7,8,4,20.967699999999997
7,8,9,93,94.35119999999999
4,5,8,79,77.4036
6,5,9,31,41.1233
5,8,6,57,61.2821
7,6,6,66,68.564
4,5,7,29,36.2769
6,5,7,2,16.1314
6,6,6,90,87.10499999999999
7,8,6,72,75.0096
7,6,7,84,83.8827
7,8,9,53,62.0912
7,8,9,10,27.411699999999996
7,5,8,19,31.458599999999997
4,5,8,28,36.2721
4,7,7,83,81.43449999999999
6,7,9,17,31.4389
4,8,8,80,80.61999999999999
7,8,6,48,55.653600000000004
6,8,9,39,49.9852
7,8,6,87,87.1071
7,6,9,17,31.450599999999998
7,5,6,35,42.7592
5,8,7,43,50.7928
7,6,9,54,61.2911
4,8,9,8,23.353699999999996
5,8,7,13,26.5978
6,5,6,73,72.5912
5,7,9,38,47.5604
5,7,7,11,24.1815
6,5,7,13,25.0029
4,6,9,30,39.4901
7,5,6,40,46.7917
5,8,7,13,26.5978
5,6,7,64,66.1227
5,8,7,79,79.82679999999999
6,8,9,42,52.4047
7,7,8,10,25.8067
4,5,8,24,33.0461
7,7,6,25,36.3008
4,7,8,42,49.16969999999999
6,6,8,7,21.768900000000002
5,8,7,5,20.145799999999998
7,5,7,94,91.14439999999999
4,7,9,78,79.0054
4,5,8,18,28.207099999999997
4,8,8,60,64.49
5,5,7,78,76.6104
7,8,8,33,45.159499999999994
4,5,8,47,51.5956
6,7,7,42,49.998
5,6,7,22,32.2497
5,8,6,93,90.31609999999999
7,7,6,11,25.0098
5,7,6,73,73.3828
5,8,6,31,40.3131
7,5,8,12,25.8131
7,7,6,24,35.4943
5,8,7,40,48.3733
6,8,8,46,54.82899999999999
6,8,9,4,21.7577
7,8,6,43,51.6211
6,6,7,16,28.2257
7,5,6,88,85.5037
5,8,6,67,69.3471
